sales_date,sku_id,product_name,daily_quantity,rolling_mean_7,drop_ratio,anomaly_type
2025-03-10,7.11003268465066e+18,【效期至25年6月】webbernaturals伟博500mg维生素C胶囊60粒-默认-(625273076622),1,16.428571428571427,0.06086956521739131,SALES_DROP
2025-08-25,	7144930821143691527,WEBBER NATURALS南非醉茄KSM66 3600mg降低皮质醇缓压促睡眠120粒-默认-(DYWEB625273052640),1,16.285714285714285,0.06140350877192983,SALES_DROP
2025-11-03,7.146569951686672e+18,WEBBER NATURALS高纯度深海鱼油omega3欧米伽3成人健身鱼油120粒D-默认-(DYWEB625273090086),2,32.57142857142857,0.06140350877192983,SALES_DROP
2025-08-26,7.144930821143691e+18,WEBBER NATURALS南非醉茄KSM66 3600mg降低皮质醇缓压促睡眠120粒-默认-(DYWEB625273052640),1,16.285714285714285,0.06140350877192983,SALES_DROP
2025-03-13,7.142731245833732e+18,伟博天然进口儿童鱼油高脑力DHA软胶囊120粒/瓶-默认-(DYWEB625273090185),1,16.142857142857142,0.061946902654867256,SALES_DROP
2024-12-30,	7142731245833732390,伟博天然进口儿童鱼油高脑力DHA软胶囊120粒/瓶-默认-(DYWEB625273090185),1,16.0,0.0625,SALES_DROP
2025-04-16,7.146569951686672e+18,伟博精粹金CO2提纯1100mg4倍含量omega3成人心脑欧鱼油120粒 S-默认-(DYWEB625273090086),1,16.0,0.0625,SALES_DROP
2025-03-19,	7142731245833732390,伟博天然进口儿童鱼油高脑力DHA软胶囊120粒/瓶-默认-(DYWEB625273090185),1,15.857142857142858,0.06306306306306306,SALES_DROP
2025-11-16,7.146569951686672e+18,WEBBER NATURALS高纯度深海鱼油omega3欧米伽3成人健身鱼油120粒D-默认-(DYWEB625273090086),2,31.714285714285715,0.06306306306306306,SALES_DROP
2025-03-27,7.142731245833732e+18,伟博天然进口儿童鱼油高脑力DHA软胶囊120粒/瓶-默认-(DYWEB625273090185),1,15.714285714285714,0.06363636363636364,SALES_DROP
2025-04-16,	7146569951686672673,伟博精粹金CO2提纯1100mg4倍含量omega3成人心脑欧鱼油120粒 S-默认-(DYWEB625273090086),1,15.714285714285714,0.06363636363636364,SALES_DROP
2025-11-17,7.146569951686672e+18,WEBBER NATURALS高纯度深海鱼油omega3欧米伽3成人健身鱼油120粒D-默认-(DYWEB625273090086),2,31.285714285714285,0.0639269406392694,SALES_DROP
2025-03-13,	7142731245833732390,伟博天然进口儿童鱼油高脑力DHA软胶囊120粒/瓶-默认-(DYWEB625273090185),1,15.571428571428571,0.06422018348623854,SALES_DROP
2025-03-27,,伟博Osteo氨糖软骨素MSM 高端关节修护30粒（效期至25年7月）-1瓶装,1,15.571428571428571,0.06422018348623854,SALES_DROP
2025-03-29,,Webber naturals伟博深海鱼油1100mg高纯度Omega3 120粒 z-1瓶装,1,15.428571428571429,0.06481481481481481,SALES_DROP
2025-04-22,	7054785415521419523,Webber Naturals儿童鱼油150mg高DHA香橙味omega3脑黄金120粒6岁+-默认-(DYWEB625273033496),1,15.428571428571429,0.06481481481481481,SALES_DROP
2025-09-12,7.481121574674874e+18,伟博天然进口辅酶Q10胶囊100mg 成人心脏活力60粒（效期至26年6月）-默认-(DYWEB628347570705),1,15.428571428571429,0.06481481481481481,SALES_DROP
2025-03-27,,【官方直播】加拿大伟博深海鱼油1390mg高纯度Omega3-两瓶装组合,1,15.428571428571429,0.06481481481481481,SALES_DROP
2024-12-25,	7081192833746780446,webbernaturals辅酶Q10天然发酵免疫软胶囊60粒/瓶100mg营养-默认-(DYWEB625273038552),1,15.428571428571429,0.06481481481481481,SALES_DROP
2025-04-05,	-,【鱼油+卵磷脂组合装】1100mg鱼油120粒+大豆卵磷脂胶囊1200mg180粒-1100mg鱼油120粒/瓶+大豆卵磷脂胶囊1200mg180粒/瓶,1,15.142857142857142,0.0660377358490566,SALES_DROP
2025-04-12,,【官方直播】加拿大伟博儿童鱼油高脑力DHA无腥可嚼软胶囊120粒/瓶-1瓶装,2,30.285714285714285,0.0660377358490566,SALES_DROP
2025-03-29,	-,伟博天然进口辅酶Q10胶囊100mg 成人心脏活力60粒（效期至26年6月）-3瓶装,1,15.0,0.06666666666666667,SALES_DROP
2025-09-01,7.054785415521419e+18,WEBBER NATURALS儿童6岁+鱼油高DHA香橙味欧米伽3眼脑同步120粒-默认-(DYWEB625273033496),1,15.0,0.06666666666666667,SALES_DROP
